userid,R,F,M,R_SC,F_SC,M_SC
3989,0,16,31.07,-0.7859687761791295,2.8613672924965146,3.3634269745229335
3990,0,5,18.47,-0.7859687761791295,-0.3032315235411064,1.4051850361060332
3991,2,11,15.32,-0.406552622570476,1.422913285206687,0.9156245515018082
3992,1,3,2.17,-0.5962606993748027,-0.8786131264570376,-1.1280962016872582
3993,2,1,3.55,-0.406552622570476,-1.4539947293729687,-0.9136220846225501
3994,27,2,6.44,4.336149297537694,-1.1663039279150031,-0.4644697670015309
3995,1,7,10.73,-0.5962606993748027,0.27215007937482477,0.20226498822136607
3996,3,9,21.17,-0.2168445457661492,0.8475316822907559,1.8248083086239406
3997,0,3,4.56,-0.7859687761791295,-0.8786131264570376,-0.7566518974954812
3998,14,5,7.22,1.8699442990814454,-0.3032315235411064,-0.34324526605191336
3999,8,10,16.44,0.7316958382554847,1.1352224837487215,1.0896905015833107
4000,6,6,7.44,0.3522796846468311,-0.01554072208314083,-0.30905374014304676
4001,1,13,15.94,-0.5962606993748027,1.9982948881226184,1.0119824881540682
4002,0,10,12.3,-0.7859687761791295,1.1352224837487215,0.4462681503891862
4003,0,13,18.85,-0.7859687761791295,1.9982948881226184,1.4642431263122575
4004,2,3,7.29,-0.406552622570476,-0.8786131264570376,-0.3323661441718194
4005,2,8,18.3,-0.406552622570476,0.5598408808327904,1.3787643115400912
4006,13,4,8.14,1.6802362222771188,-0.590922324999072,-0.20026252134210784
4007,4,8,16.28,-0.027136468961822417,0.5598408808327904,1.0648239372859531
4008,2,1,2.0,-0.406552622570476,-1.4539947293729687,-1.1545169262532005
4009,5,9,18.27,0.16257160784250435,0.8475316822907559,1.3741018307343364
4010,1,5,7.94,-0.5962606993748027,-0.3032315235411064,-0.23134572671380468
4012,4,2,1.18,-0.027136468961822417,-1.1663039279150031,-1.2819580682771576
4013,1,5,5.82,-0.5962606993748027,-0.3032315235411064,-0.5608277036537911
4014,1,8,14.16,-0.5962606993748027,0.5598408808327904,0.7353419603459667
4015,30,1,1.82,4.905273527950674,-1.4539947293729687,-1.1824918110877276
4016,3,10,10.69,-0.2168445457661492,1.1352224837487215,0.19604834714702657
4017,0,7,12.18,-0.7859687761791295,0.27215007937482477,0.427618227166168
4018,1,3,3.4,-0.5962606993748027,-0.8786131264570376,-0.9369344886513227
4019,15,7,9.72,2.059652375885772,0.27215007937482477,0.04529480109429712
4021,5,1,0.38,0.16257160784250435,-1.4539947293729687,-1.4062908897639448
4022,8,6,5.62,0.7316958382554847,-0.01554072208314083,-0.5919109090254879
4023,2,5,7.85,-0.406552622570476,-0.3032315235411064,-0.24533316913106837
4024,0,12,22.2,-0.7859687761791295,1.7106040866646526,1.984886816288179
4025,3,4,10.11,-0.2168445457661492,-0.590922324999072,0.10590705156910575
4026,5,10,9.9,0.16257160784250435,1.1352224837487215,0.07326968592882423
4027,4,5,8.62,-0.027136468961822417,-0.3032315235411064,-0.12566282845003565
4028,27,2,2.32,4.336149297537694,-1.1663039279150031,-1.1047837976584856
4030,1,14,16.86,-0.5962606993748027,2.285985689580584,1.1549652328638738
4031,8,5,5.39,0.7316958382554847,-0.3032315235411064,-0.6276565952029394
4032,0,4,3.63,-0.7859687761791295,-0.590922324999072,-0.9011888024738715
4033,8,5,5.24,0.7316958382554847,-0.3032315235411064,-0.6509689992317119
4034,0,5,7.9,-0.7859687761791295,-0.3032315235411064,-0.23756236778814405
4035,23,2,3.23,3.5773169903203863,-1.1663039279150031,-0.963355213217265
4036,0,4,13.1,-0.7859687761791295,-0.590922324999072,0.5706009718759734
4037,16,2,5.66,2.249360452690099,-1.1663039279150031,-0.5856942679511485
4038,16,3,1.98,2.249360452690099,-0.8786131264570376,-1.1576252467903703
4039,1,8,18.82,-0.5962606993748027,0.5598408808327904,1.4595806455065028
4041,3,7,10.74,-0.2168445457661492,0.27215007937482477,0.2038191484899509
4042,0,11,15.2,-0.7859687761791295,1.422913285206687,0.89697462827879
4043,10,9,9.24,1.1111119918641383,0.8475316822907559,-0.02930489179777533
4044,3,5,6.18,-0.2168445457661492,-0.3032315235411064,-0.5048779339847369
4045,17,4,13.81,2.439068529494426,-0.590922324999072,0.6809463509454973
4046,2,6,9.22,-0.406552622570476,-0.01554072208314083,-0.032413212334944944
4047,3,7,12.08,-0.2168445457661492,0.27215007937482477,0.4120766244803196
4048,5,3,4.58,0.16257160784250435,-0.8786131264570376,-0.7535435769583114
4049,0,8,15.01,-0.7859687761791295,0.5598408808327904,0.8674455831756781
4050,0,4,7.62,-0.7859687761791295,-0.590922324999072,-0.28107885530851967
4051,10,9,9.58,1.1111119918641383,0.8475316822907559,0.023536557334109257
4052,1,5,7.78,-0.5962606993748027,-0.3032315235411064,-0.25621229101116216
4053,6,6,5.16,0.3522796846468311,-0.01554072208314083,-0.6634022813803906
4054,0,7,11.63,-0.7859687761791295,0.27215007937482477,0.34213941239400186
4055,2,10,20.31,-0.406552622570476,1.1352224837487215,1.6911505255256438
4056,30,1,0.87,4.905273527950674,-1.4539947293729687,-1.3301370366032879
4057,3,7,6.97,-0.2168445457661492,0.27215007937482477,-0.3820992727665344
4058,1,2,3.13,-0.5962606993748027,-1.1663039279150031,-0.9788968159031135
4059,2,8,9.59,-0.406552622570476,0.5598408808327904,0.025090717602694063
4060,0,9,9.18,-0.7859687761791295,0.8475316822907559,-0.03862985340928446
4061,0,9,11.63,-0.7859687761791295,0.8475316822907559,0.34213941239400186
4062,3,10,17.57,-0.2168445457661492,1.1352224837487215,1.2653106119333977
4063,28,1,1.16,4.525857374342021,-1.4539947293729687,-1.2850663888143272
4064,1,7,6.09,-0.5962606993748027,0.27215007937482477,-0.5188653764020005
4065,9,3,2.31,0.9214039150598115,-0.8786131264570376,-1.1063379579270705
4066,5,4,7.01,0.16257160784250435,-0.590922324999072,-0.37588263169219505
4067,3,4,4.06,-0.2168445457661492,-0.590922324999072,-0.8343599109247233
4068,24,1,0.53,3.767025067124713,-1.4539947293729687,-1.3829784857351723
4069,0,2,1.78,-0.7859687761791295,-1.1663039279150031,-1.188708452162067
4070,2,8,9.04,-0.406552622570476,0.5598408808327904,-0.06038809716947233
4071,4,3,2.53,-0.027136468961822417,-0.8786131264570376,-1.0721464320182041
4072,0,5,9.93,-0.7859687761791295,-0.3032315235411064,0.07793216673457865
4073,20,1,0.67,3.008192759907406,-1.4539947293729687,-1.3612202419749844
4074,5,6,6.91,0.16257160784250435,-0.01554072208314083,-0.3914242343780434
4075,5,7,15.82,0.16257160784250435,0.27215007937482477,0.9933325649310504
4076,5,4,3.72,0.16257160784250435,-0.590922324999072,-0.8872013600566078
4077,19,5,10.3,2.818484683103079,-0.3032315235411064,0.13543609667221793
4078,4,7,6.88,-0.027136468961822417,0.27215007937482477,-0.39608671518379795
4079,3,12,15.59,-0.2168445457661492,1.7106040866646526,0.9575868787535989
4080,0,11,15.0,-0.7859687761791295,1.422913285206687,0.8658914229070933
4081,0,7,12.5,-0.7859687761791295,0.27215007937482477,0.47735135576088294
4082,0,11,18.1,-0.7859687761791295,1.422913285206687,1.3476811061683944
4083,4,4,2.95,-0.027136468961822417,-0.590922324999072,-1.0068717007376407
4084,2,6,13.28,-0.406552622570476,-0.01554072208314083,0.5985758567105005
4085,0,10,15.14,-0.7859687761791295,1.1352224837487215,0.8876496666672812
4086,6,3,3.48,0.3522796846468311,-0.8786131264570376,-0.924501206502644
4087,14,6,10.85,1.8699442990814454,-0.01554072208314083,0.22091491144438405
4088,1,12,14.67,-0.5962606993748027,1.7106040866646526,0.8146041340437935
4089,0,6,8.35,-0.7859687761791295,-0.01554072208314083,-0.16762515570182632
4090,2,6,6.68,-0.406552622570476,-0.01554072208314083,-0.4271699205554948
4091,6,7,8.24,0.3522796846468311,0.27215007937482477,-0.18472091865625948
4092,0,17,24.99,-0.7859687761791295,3.1490580939544803,2.4184975312233497
4093,0,15,17.43,-0.7859687761791295,2.5736764910385492,1.2435523681732097
4094,1,9,9.83,-0.5962606993748027,0.8475316822907559,0.06239056404873029
4095,1,12,18.85,-0.5962606993748027,1.7106040866646526,1.4642431263122575
4096,2,8,7.85,-0.406552622570476,0.5598408808327904,-0.24533316913106837
4097,0,1,1.68,-0.7859687761791295,-1.4539947293729687,-1.2042500548479156
4098,0,12,11.54,-0.7859687761791295,1.7106040866646526,0.328151969976738
4099,4,9,17.3,-0.027136468961822417,0.8475316822907559,1.2233482846816068
4100,1,8,11.98,-0.5962606993748027,0.5598408808327904,0.39653502179447125
4101,3,7,15.31,-0.2168445457661492,0.27215007937482477,0.9140703912332234
4102,2,10,11.62,-0.406552622570476,1.1352224837487215,0.3405852521254168
4103,9,3,4.18,0.9214039150598115,-0.8786131264570376,-0.8157099877017052
4104,21,2,1.31,3.197900836711733,-1.1663039279150031,-1.2617539847855546
4105,0,7,15.7,-0.7859687761791295,0.27215007937482477,0.9746826417080321
4106,1,6,11.93,-0.5962606993748027,-0.01554072208314083,0.38876422045154696
4107,4,4,6.15,-0.027136468961822417,-0.590922324999072,-0.5095404147904913
4108,0,6,8.08,-0.7859687761791295,-0.01554072208314083,-0.20958748295361695
4109,16,6,8.76,2.249360452690099,-0.01554072208314083,-0.10390458468984778
4110,0,8,8.36,-0.7859687761791295,0.5598408808327904,-0.1660709954332415
4111,2,6,12.67,-0.406552622570476,-0.01554072208314083,0.5037720803268252
4112,3,9,12.96,-0.2168445457661492,0.8475316822907559,0.5488427281157858
4113,3,15,15.9,-0.2168445457661492,2.5736764910385492,1.005765847079729
4114,7,6,7.28,0.5419877614511579,-0.01554072208314083,-0.33392030444040427
4115,3,10,9.92,-0.2168445457661492,1.1352224837487215,0.07637800646599384
4116,1,5,4.69,-0.5962606993748027,-0.3032315235411064,-0.7364478140038782
4117,4,7,6.36,-0.027136468961822417,0.27215007937482477,-0.47690304915020965
4118,10,7,11.91,1.1111119918641383,0.27215007937482477,0.3856558999143773
4119,2,6,9.71,-0.406552622570476,-0.01554072208314083,0.043740640825712315
4121,4,5,5.85,-0.027136468961822417,-0.3032315235411064,-0.5561652228480367
4122,0,12,16.67,-0.7859687761791295,1.7106040866646526,1.1254361877607622
4123,0,21,36.92,-0.7859687761791295,4.299821299786343,4.272610731645066
4124,0,7,9.14,-0.7859687761791295,0.27215007937482477,-0.04484649448362369
4125,0,9,7.18,-0.7859687761791295,0.8475316822907559,-0.34946190712625275
4126,14,5,20.82,1.8699442990814454,-0.3032315235411064,1.770412699223471
4127,0,5,9.13,-0.7859687761791295,-0.3032315235411064,-0.046400654752208496
4128,3,7,7.52,-0.2168445457661492,0.27215007937482477,-0.29662045799436815
4129,1,10,13.05,-0.5962606993748027,1.1352224837487215,0.5628301705330493
4130,2,12,21.88,-0.406552622570476,1.7106040866646526,1.935153687693464
4131,7,8,9.97,0.5419877614511579,0.5598408808327904,0.08414880780891816
4132,7,8,7.57,0.5419877614511579,0.5598408808327904,-0.28884965665144385
4133,9,11,12.73,0.9214039150598115,1.422913285206687,0.5130970419383344
4134,1,4,5.46,-0.5962606993748027,-0.590922324999072,-0.6167774733228454
4135,25,1,1.74,3.95673314392904,-1.4539947293729687,-1.1949250932364064
4136,0,10,14.37,-0.7859687761791295,1.1352224837487215,0.7679793259862482
4137,0,3,2.1,-0.7859687761791295,-0.8786131264570376,-1.138975323567352
4138,1,5,7.96,-0.5962606993748027,-0.3032315235411064,-0.22823740617663507
4139,19,6,10.21,2.818484683103079,-0.01554072208314083,0.12144865425495438
4140,1,11,12.52,-0.5962606993748027,1.422913285206687,0.48045967629805253
4141,0,9,11.0,-0.7859687761791295,0.8475316822907559,0.24422731547315674
4142,4,5,5.07,-0.027136468961822417,-0.3032315235411064,-0.6773897237976542
4143,22,4,6.05,3.38760891351606,-0.590922324999072,-0.5250820174763398
4144,2,10,11.87,-0.406552622570476,1.1352224837487215,0.3794392588400378
4146,1,13,23.27,-0.5962606993748027,1.9982948881226184,2.151181965026757
4147,28,3,3.05,4.525857374342021,-0.8786131264570376,-0.9913300980517922
4148,11,5,2.96,1.300820068668465,-0.3032315235411064,-1.0053175404690557
4149,3,8,15.14,-0.2168445457661492,0.5598408808327904,0.8876496666672812
4150,0,7,10.35,-0.7859687761791295,0.27215007937482477,0.14320689801514197
4151,6,4,6.32,0.3522796846468311,-0.590922324999072,-0.48311969022454904
4152,1,9,9.45,-0.5962606993748027,0.8475316822907559,0.003332473842506196
4153,0,10,20.54,-0.7859687761791295,1.1352224837487215,1.7268962117030953
4154,1,8,17.06,-0.5962606993748027,0.5598408808327904,1.1860484382355705
4155,30,1,3.45,4.905273527950674,-1.4539947293729687,-0.9291636873083985
4156,0,13,18.6,-0.7859687761791295,1.9982948881226184,1.4253891195976365
4157,6,6,6.73,0.3522796846468311,-0.01554072208314083,-0.4193991192125705
4158,0,8,10.04,-0.7859687761791295,0.5598408808327904,0.09502792968901182
4159,19,1,1.86,2.818484683103079,-1.4539947293729687,-1.1762751700133882
4160,3,7,5.78,-0.2168445457661492,0.27215007937482477,-0.5670443447281305
4161,0,8,9.63,-0.7859687761791295,0.5598408808327904,0.031307358677033575
4162,0,16,24.92,-0.7859687761791295,2.8613672924965146,2.4076184093432564
4163,5,5,11.04,0.16257160784250435,-0.3032315235411064,0.25044395654749596
4164,1,5,10.4,-0.5962606993748027,-0.3032315235411064,0.1509776993580663
4166,10,3,4.2,1.1111119918641383,-0.8786131264570376,-0.8126016671645354
4167,0,1,0.91,-0.7859687761791295,-1.4539947293729687,-1.3239203955289482
4168,3,11,22.33,-0.2168445457661492,1.422913285206687,2.005090899779782
4169,17,2,1.13,2.439068529494426,-1.1663039279150031,-1.289728869620082
4170,4,5,9.08,-0.027136468961822417,-0.3032315235411064,-0.05417145609513282
4172,1,8,9.64,-0.5962606993748027,0.5598408808327904,0.03286151894561838
4173,12,1,0.45,1.4905281454727919,-1.4539947293729687,-1.3954117678838511
4175,14,3,5.22,1.8699442990814454,-0.8786131264570376,-0.6540773197688816
4176,1,7,14.51,-0.5962606993748027,0.27215007937482477,0.789737569746436
4178,3,6,10.98,-0.2168445457661492,-0.01554072208314083,0.2411189949359871
4179,2,4,6.47,-0.406552622570476,-0.590922324999072,-0.4598072861957765
4180,0,10,12.08,-0.7859687761791295,1.1352224837487215,0.4120766244803196
4181,1,11,18.3,-0.5962606993748027,1.422913285206687,1.3787643115400912
4182,2,6,9.39,-0.406552622570476,-0.01554072208314083,-0.0059924877690026536
4183,19,6,13.54,2.818484683103079,-0.01554072208314083,0.6389840236937063
4184,4,14,22.08,-0.027136468961822417,2.285985689580584,1.9662368930651608
4185,7,6,5.3,0.5419877614511579,-0.01554072208314083,-0.641644037620203
4186,0,7,9.81,-0.7859687761791295,0.27215007937482477,0.059282243511560674
4187,22,1,0.83,3.38760891351606,-1.4539947293729687,-1.336353677677627
4188,0,5,7.94,-0.7859687761791295,-0.3032315235411064,-0.23134572671380468
4189,6,9,9.74,0.3522796846468311,0.8475316822907559,0.04840312163146674
4190,22,3,3.24,3.38760891351606,-0.8786131264570376,-0.9618010529486802
4191,2,9,14.76,-0.406552622570476,0.8475316822907559,0.8285915764610571
4192,2,11,20.96,-0.406552622570476,1.422913285206687,1.792170942983659
4194,5,2,3.01,0.16257160784250435,-1.1663039279150031,-0.9975467391261316
4195,1,9,14.75,-0.5962606993748027,0.8475316822907559,0.8270374161924723
4196,1,10,18.12,-0.5962606993748027,1.1352224837487215,1.350789426705564
4197,0,14,36.7,-0.7859687761791295,2.285985689580584,4.2384192057362
4198,1,14,12.66,-0.5962606993748027,2.285985689580584,0.5022179200582404
4199,8,7,6.13,0.7316958382554847,0.27215007937482477,-0.5126487353276611
4200,6,10,12.74,0.3522796846468311,1.1352224837487215,0.5146512022069192
4201,0,14,25.76,-0.7859687761791295,2.285985689580584,2.538167871904383
4202,1,13,15.91,-0.5962606993748027,1.9982948881226184,1.007320007348314
4203,3,10,21.64,-0.2168445457661492,1.1352224837487215,1.8978538412474282
4204,0,8,10.55,-0.7859687761791295,0.5598408808327904,0.17429010338683898
4205,9,5,7.63,0.9214039150598115,-0.3032315235411064,-0.2795246950399348
4206,8,7,10.08,0.7316958382554847,0.27215007937482477,0.10124457076335133
4207,0,6,5.76,-0.7859687761791295,-0.01554072208314083,-0.5701526652653002
4208,30,1,0.97,4.905273527950674,-1.4539947293729687,-1.314595433917439
4209,5,8,14.85,0.16257160784250435,0.5598408808327904,0.8425790188783207
4210,3,12,13.8,-0.2168445457661492,1.7106040866646526,0.6793921906769125
4211,1,9,13.91,-0.5962606993748027,0.8475316822907559,0.6964879536313456
4212,1,17,24.0,-0.5962606993748027,3.1490580939544803,2.2646356646334507
4213,1,3,13.05,-0.5962606993748027,-0.8786131264570376,0.5628301705330493
4214,1,10,11.55,-0.5962606993748027,1.1352224837487215,0.32970613024532314
4215,4,5,5.52,-0.027136468961822417,-0.3032315235411064,-0.6074525117113364
4216,1,9,12.98,-0.5962606993748027,0.8475316822907559,0.5519510486529554
4217,10,7,7.72,1.1111119918641383,0.27215007937482477,-0.2655372526226713
4218,0,12,20.86,-0.7859687761791295,1.7106040866646526,1.7766293402978104
4219,22,1,0.22,3.38760891351606,-1.4539947293729687,-1.4311574540613021
4220,5,8,12.41,0.16257160784250435,0.5598408808327904,0.46336391334361937
4221,1,7,9.83,-0.5962606993748027,0.27215007937482477,0.06239056404873029
4222,9,8,18.41,0.9214039150598115,0.5598408808327904,1.3958600744945242
4223,14,2,1.71,1.8699442990814454,-1.1663039279150031,-1.1995875740421609
4224,2,11,16.49,-0.406552622570476,1.422913285206687,1.0974613029262343
4225,2,8,11.09,-0.406552622570476,0.5598408808327904,0.25821475789042025
4226,12,2,2.78,1.4905281454727919,-1.1663039279150031,-1.0332924253035831
4227,17,2,5.31,2.439068529494426,-1.1663039279150031,-0.6400898773516182
4228,0,4,8.29,-0.7859687761791295,-0.590922324999072,-0.17695011731333543
4229,3,3,3.08,-0.2168445457661492,-0.8786131264570376,-0.9866676172460377
4230,18,2,6.44,2.6287766062987528,-1.1663039279150031,-0.4644697670015309
4231,12,3,4.56,1.4905281454727919,-0.8786131264570376,-0.7566518974954812
4232,29,1,0.35,4.715565451146347,-1.4539947293729687,-1.4109533705696995
4233,8,8,11.71,0.7316958382554847,0.5598408808327904,0.3545726945426806
4234,0,8,11.97,-0.7859687761791295,0.5598408808327904,0.39498086152588646
4235,0,9,12.13,-0.7859687761791295,0.8475316822907559,0.4198474258232439
4236,2,1,1.88,-0.406552622570476,-1.4539947293729687,-1.1731668494762186
4237,5,9,12.01,0.16257160784250435,0.8475316822907559,0.4011975026002257
4238,2,8,9.63,-0.406552622570476,0.5598408808327904,0.031307358677033575
4239,10,6,10.85,1.1111119918641383,-0.01554072208314083,0.22091491144438405
4240,1,7,18.5,-0.5962606993748027,0.27215007937482477,1.409847516911788
4241,4,6,11.05,-0.027136468961822417,-0.01554072208314083,0.25199811681608103
4242,0,8,8.76,-0.7859687761791295,0.5598408808327904,-0.10390458468984778
4243,2,11,23.2,-0.406552622570476,1.422913285206687,2.1403028431466633
4244,1,9,9.92,-0.5962606993748027,0.8475316822907559,0.07637800646599384
4245,1,11,11.69,-0.5962606993748027,1.422913285206687,0.3514643740055107
4246,10,6,12.16,1.1111119918641383,-0.01554072208314083,0.42450990662899835
4247,2,10,7.88,-0.406552622570476,1.1352224837487215,-0.24067068832531383
4248,4,11,16.6,-0.027136468961822417,1.422913285206687,1.114557065880668
4249,8,3,8.19,0.7316958382554847,-0.8786131264570376,-0.1924917199991838
4250,1,9,17.87,-0.5962606993748027,0.8475316822907559,1.311935419990943
4251,0,5,17.05,-0.7859687761791295,-0.3032315235411064,1.1844942779669858
4252,1,9,11.5,-0.5962606993748027,0.8475316822907559,0.3219353289023988
4253,15,2,1.6,2.059652375885772,-1.1663039279150031,-1.2166833369965944
4254,0,11,27.48,-0.7859687761791295,1.422913285206687,2.8054834381009757
