userid,R,F,M,R_SC,F_SC,M_SC,cluster
6822,0,4,7.93,-0.7859687761791295,-0.590922324999072,-0.2328998869823896,2
6823,3,10,10.18,-0.2168445457661492,1.1352224837487217,0.1167861734491996,0
6824,2,9,12.53,-0.406552622570476,0.8475316822907559,0.4820138365666374,0
6825,4,10,23.02,-0.0271364689618224,1.1352224837487217,2.112327958312136,0
6826,2,8,11.63,-0.406552622570476,0.5598408808327904,0.3421394123940018,0
6827,1,10,22.45,-0.5962606993748027,1.1352224837487217,2.0237408230028,0
6828,22,4,6.22,3.38760891351606,-0.590922324999072,-0.4986612929103975,1
6829,5,4,2.57,0.1625716078425043,-0.590922324999072,-1.0659297909438643,2
6830,3,7,8.66,-0.2168445457661492,0.2721500793748247,-0.1194461873756961,2
6831,8,10,12.04,0.7316958382554847,1.1352224837487217,0.4058599834059801,0
6832,5,5,18.11,0.1625716078425043,-0.3032315235411064,1.3492352664369789,0
6834,4,4,10.43,-0.0271364689618224,-0.590922324999072,0.1556401801638207,2
6835,3,6,7.62,-0.2168445457661492,-0.0155407220831408,-0.2810788553085196,2
6836,2,7,5.76,-0.406552622570476,0.2721500793748247,-0.5701526652653002,2
6837,1,15,21.09,-0.5962606993748027,2.573676491038549,1.8123750264752616,0
6838,8,9,18.49,0.7316958382554847,0.8475316822907559,1.4082933566432028,0
6839,5,1,0.53,0.1625716078425043,-1.4539947293729687,-1.3829784857351723,2
6841,0,13,17.3,-0.7859687761791295,1.9982948881226184,1.2233482846816068,0
6842,8,2,2.36,0.7316958382554847,-1.1663039279150031,-1.0985671565841464,2
6843,1,4,7.06,-0.5962606993748027,-0.590922324999072,-0.3681118303492708,2
6844,0,10,14.35,-0.7859687761791295,1.1352224837487217,0.7648710054490786,0
6845,2,4,6.13,-0.406552622570476,-0.590922324999072,-0.5126487353276611,2
6846,30,1,1.07,4.905273527950674,-1.4539947293729687,-1.299053831231591,1
6847,8,7,9.95,0.7316958382554847,0.2721500793748247,0.0810404872717482,2
6848,20,4,4.36,3.008192759907406,-0.590922324999072,-0.787735102867178,1
6849,1,6,9.25,-0.5962606993748027,-0.0155407220831408,-0.0277507315291905,2
6850,2,5,8.27,-0.406552622570476,-0.3032315235411064,-0.180058437850505,2
6851,4,8,14.02,-0.0271364689618224,0.5598408808327904,0.7135837165857788,0
6852,4,12,19.08,-0.0271364689618224,1.7106040866646526,1.4999888124897085,0
6853,0,5,9.22,-0.7859687761791295,-0.3032315235411064,-0.0324132123349449,2
6854,0,13,18.38,-0.7859687761791295,1.9982948881226184,1.3911975936887695,0
6855,6,9,14.27,0.3522796846468311,0.8475316822907559,0.7524377233003998,0
6856,6,3,5.2,0.3522796846468311,-0.8786131264570376,-0.6571856403060513,2
6857,21,3,6.7,3.197900836711733,-0.8786131264570376,-0.424061600018325,1
6858,0,6,6.4,-0.7859687761791295,-0.0155407220831408,-0.4706864080758702,2
6859,15,5,15.0,2.059652375885772,-0.3032315235411064,0.8658914229070933,1
6860,18,7,15.79,2.6287766062987528,0.2721500793748247,0.9886700841252956,1
6861,4,4,6.03,-0.0271364689618224,-0.590922324999072,-0.5281903380135095,2
6862,11,5,6.56,1.300820068668465,-0.3032315235411064,-0.4458198437785129,1
6863,5,7,12.98,0.1625716078425043,0.2721500793748247,0.5519510486529554,0
6864,14,4,7.76,1.8699442990814452,-0.590922324999072,-0.2593206115483319,1
6865,7,2,2.49,0.5419877614511579,-1.1663039279150031,-1.078363073092543,2
6866,1,8,5.64,-0.5962606993748027,0.5598408808327904,-0.5888025884883183,2
6867,9,2,1.73,0.9214039150598116,-1.1663039279150031,-1.1964792535049913,1
6868,5,4,5.76,0.1625716078425043,-0.590922324999072,-0.5701526652653002,2
6869,2,8,9.87,-0.406552622570476,0.5598408808327904,0.0686072051230695,0
6870,1,11,20.45,-0.5962606993748027,1.422913285206687,1.7129087692858318,0
6871,11,6,7.35,1.300820068668465,-0.0155407220831408,-0.3230411825603104,1
6872,7,3,9.28,0.5419877614511579,-0.8786131264570376,-0.023088250723436,2
6873,2,7,11.96,-0.406552622570476,0.2721500793748247,0.3934267012573016,0
6874,27,3,8.62,4.336149297537694,-0.8786131264570376,-0.1256628284500356,1
6875,0,10,15.02,-0.7859687761791295,1.1352224837487217,0.8689997434442629,0
6876,2,8,9.94,-0.406552622570476,0.5598408808327904,0.0794863270031634,0
6877,13,6,10.73,1.6802362222771188,-0.0155407220831408,0.202264988221366,1
6878,10,10,9.15,1.1111119918641383,1.1352224837487217,-0.0432923342150388,0
6879,2,8,10.97,-0.406552622570476,0.5598408808327904,0.2395648346674023,0
6880,0,9,26.6,-0.7859687761791295,0.8475316822907559,2.668717334465509,0
6881,2,15,19.26,-0.406552622570476,2.573676491038549,1.527963697324236,0
6882,11,7,14.66,1.300820068668465,0.2721500793748247,0.8130499737752087,0
6883,3,6,16.26,-0.2168445457661492,-0.0155407220831408,1.0617156167487836,0
6884,6,8,14.67,0.3522796846468311,0.5598408808327904,0.8146041340437935,0
6885,13,3,2.4,1.6802362222771188,-0.8786131264570376,-1.0923505155098068,1
6886,12,4,6.2,1.490528145472792,-0.590922324999072,-0.5017696134475671,1
6887,0,12,21.24,-0.7859687761791295,1.7106040866646526,1.835687430504034,0
6888,1,13,11.48,-0.5962606993748027,1.9982948881226184,0.3188270083652292,0
6889,1,6,7.87,-0.5962606993748027,-0.0155407220831408,-0.2422248485938986,2
6890,2,4,6.43,-0.406552622570476,-0.590922324999072,-0.4660239272701158,2
6891,8,3,2.81,0.7316958382554847,-0.8786131264570376,-1.0286299444978284,2
6892,3,5,6.04,-0.2168445457661492,-0.3032315235411064,-0.5266361777449247,2
6893,4,5,7.08,-0.0271364689618224,-0.3032315235411064,-0.3650035098121011,2
6895,2,6,12.33,-0.406552622570476,-0.0155407220831408,0.4509306311949406,2
6896,3,13,14.82,-0.2168445457661492,1.9982948881226184,0.8379165380725662,0
6897,5,11,9.5,0.1625716078425043,1.422913285206687,0.0111032751854305,0
6898,3,10,10.44,-0.2168445457661492,1.1352224837487217,0.1571943404324055,0
6899,0,8,10.59,-0.7859687761791295,0.5598408808327904,0.1805067444611782,0
6900,9,5,3.31,0.9214039150598116,-0.3032315235411064,-0.9509219310685862,2
6901,4,12,26.52,-0.0271364689618224,1.7106040866646526,2.6562840523168307,0
6902,3,8,10.29,-0.2168445457661492,0.5598408808327904,0.1338819364036328,0
6903,4,7,6.23,-0.0271364689618224,0.2721500793748247,-0.4971071326418125,2
6904,4,11,17.23,-0.0271364689618224,1.422913285206687,1.212469162801513,0
6905,0,13,35.76,-0.7859687761791295,1.9982948881226184,4.092328140489224,0
6906,0,9,15.67,-0.7859687761791295,0.8475316822907559,0.9700201609022776,0
6907,0,8,8.07,-0.7859687761791295,0.5598408808327904,-0.2111416432222017,2
6908,5,10,8.21,0.1625716078425043,1.1352224837487217,-0.1893833994620139,0
6909,0,16,24.03,-0.7859687761791295,2.8613672924965146,2.269298145439205,0
6910,3,7,8.75,-0.2168445457661492,0.2721500793748247,-0.1054587449584325,2
6911,8,6,9.74,0.7316958382554847,-0.0155407220831408,0.0484031216314667,2
6912,5,13,14.32,0.1625716078425043,1.9982948881226184,0.7602085246433241,0
6913,3,9,27.36,-0.2168445457661492,0.8475316822907559,2.7868335148779573,0
6914,4,3,4.21,-0.0271364689618224,-0.8786131264570376,-0.8110475068959506,2
6915,2,9,14.03,-0.406552622570476,0.8475316822907559,0.7151378768543636,0
6916,2,7,9.72,-0.406552622570476,0.2721500793748247,0.0452948010942971,2
6917,9,12,9.6,0.9214039150598116,1.7106040866646526,0.0266448778712788,0
6918,1,9,15.65,-0.5962606993748027,0.8475316822907559,0.966911840365108,0
6919,1,5,6.73,-0.5962606993748027,-0.3032315235411064,-0.4193991192125705,2
6920,1,12,31.21,-0.5962606993748027,1.7106040866646526,3.385185218283121,0
6921,2,8,12.31,-0.406552622570476,0.5598408808327904,0.447822310657771,0
6922,2,12,23.7,-0.406552622570476,1.7106040866646526,2.2180108565759054,0
6923,4,8,7.28,-0.0271364689618224,0.5598408808327904,-0.3339203044404042,2
6924,15,12,19.19,2.059652375885772,1.7106040866646526,1.517084575444142,0
6925,0,9,17.96,-0.7859687761791295,0.8475316822907559,1.3259228624082064,0
6926,4,13,25.73,-0.0271364689618224,1.9982948881226184,2.533505391098628,0
6927,3,5,8.15,-0.2168445457661492,-0.3032315235411064,-0.198708361073523,2
6928,0,5,8.89,-0.7859687761791295,-0.3032315235411064,-0.0837005011982447,2
6929,9,15,18.48,0.9214039150598116,2.573676491038549,1.406739196374618,0
6930,3,7,15.82,-0.2168445457661492,0.2721500793748247,0.9933325649310504,0
6931,8,11,23.84,0.7316958382554847,1.422913285206687,2.239769100336093,0
6932,3,8,12.04,-0.2168445457661492,0.5598408808327904,0.4058599834059801,0
6933,3,10,9.6,-0.2168445457661492,1.1352224837487217,0.0266448778712788,0
6934,0,7,12.7,-0.7859687761791295,0.2721500793748247,0.5084345611325797,0
6935,5,10,28.15,0.1625716078425043,1.1352224837487217,2.9096121760961595,0
6936,0,16,21.53,-0.7859687761791295,2.8613672924965146,1.880758078292995,0
6937,3,15,25.42,-0.2168445457661492,2.573676491038549,2.4853264227724985,0
6938,3,6,5.27,-0.2168445457661492,-0.0155407220831408,-0.6463065184259574,2
6939,7,6,6.98,0.5419877614511579,-0.0155407220831408,-0.3805451124979495,2
6940,13,7,11.54,1.6802362222771188,0.2721500793748247,0.328151969976738,1
6941,1,7,8.18,-0.5962606993748027,0.2721500793748247,-0.1940458802677686,2
6942,1,15,23.05,-0.5962606993748027,2.573676491038549,2.116990439117891,0
6943,1,6,13.31,-0.5962606993748027,-0.0155407220831408,0.6032383375162552,0
6944,1,12,20.45,-0.5962606993748027,1.7106040866646526,1.7129087692858318,0
6945,2,13,13.58,-0.406552622570476,1.9982948881226184,0.6452006647680458,0
6946,2,13,17.73,-0.406552622570476,1.9982948881226184,1.290177176230755,0
6948,1,10,10.67,-0.5962606993748027,1.1352224837487217,0.1929400266098569,0
6950,0,11,21.89,-0.7859687761791295,1.422913285206687,1.9367078479620488,0
6951,3,7,25.65,-0.2168445457661492,0.2721500793748247,2.5210721089499493,0
6952,2,8,11.89,-0.406552622570476,0.5598408808327904,0.3825475793772077,0
6953,3,9,11.68,-0.2168445457661492,0.8475316822907559,0.3499102137369259,0
6954,6,6,6.07,0.3522796846468311,-0.0155407220831408,-0.5219736969391701,2
6955,6,13,13.53,0.3522796846468311,1.9982948881226184,0.6374298634251215,0
6956,5,6,6.17,0.1625716078425043,-0.0155407220831408,-0.5064320942533217,2
6957,6,12,15.68,0.3522796846468311,1.7106040866646526,0.9715743211708624,0
6958,13,4,6.5,1.6802362222771188,-0.590922324999072,-0.4551448053900219,1
6959,5,9,12.8,0.1625716078425043,0.8475316822907559,0.5239761638184283,0
6960,10,5,5.6,1.1111119918641383,-0.3032315235411064,-0.5950192295626577,1
6961,0,6,17.47,-0.7859687761791295,-0.0155407220831408,1.2497690092475489,0
6963,7,8,7.46,0.5419877614511579,0.5598408808327904,-0.3059454196058771,2
6965,4,5,3.19,-0.0271364689618224,-0.3032315235411064,-0.9695718542916044,2
6966,7,3,3.1,0.5419877614511579,-0.8786131264570376,-0.983559296708868,2
6967,0,5,6.9,-0.7859687761791295,-0.3032315235411064,-0.3929783946466282,2
6968,13,8,12.95,1.6802362222771188,0.5598408808327904,0.5472885678472007,1
6969,0,10,15.9,-0.7859687761791295,1.1352224837487217,1.005765847079729,0
6970,2,9,10.87,-0.406552622570476,0.8475316822907559,0.2240232319815536,0
6971,3,11,18.98,-0.2168445457661492,1.422913285206687,1.4844472098038604,0
6972,1,11,21.1,-0.5962606993748027,1.422913285206687,1.8139291867438467,0
6973,3,8,11.73,-0.2168445457661492,0.5598408808327904,0.3576810150798502,0
6974,1,7,14.86,-0.5962606993748027,0.2721500793748247,0.8441331791469054,0
6975,1,10,17.16,-0.5962606993748027,1.1352224837487217,1.201590040921419,0
6976,0,6,8.91,-0.7859687761791295,-0.0155407220831408,-0.0805921806610751,2
6977,5,2,4.79,0.1625716078425043,-1.1663039279150031,-0.7209062113180298,2
6978,13,3,6.65,1.6802362222771188,-0.8786131264570376,-0.4318324013612492,1
6979,10,5,7.34,1.1111119918641383,-0.3032315235411064,-0.3245953428288952,1
6980,4,8,8.72,-0.0271364689618224,0.5598408808327904,-0.110121225764187,2
6981,2,9,9.35,-0.406552622570476,0.8475316822907559,-0.0122091288433421,0
6982,0,4,4.66,-0.7859687761791295,-0.590922324999072,-0.7411102948096328,2
6983,1,17,27.13,-0.5962606993748027,3.1490580939544803,2.7510878287005056,0
6984,0,13,21.82,-0.7859687761791295,1.9982948881226184,1.925828726081955,0
6985,3,12,16.79,-0.2168445457661492,1.7106040866646526,1.14408611098378,0
6986,6,8,9.34,0.3522796846468311,0.5598408808327904,-0.0137632891119269,2
6987,5,6,10.77,0.1625716078425043,-0.0155407220831408,0.2084816292957053,2
6988,2,7,12.37,-0.406552622570476,0.2721500793748247,0.4571472722692798,0
6989,0,12,12.18,-0.7859687761791295,1.7106040866646526,0.427618227166168,0
6990,0,9,18.53,-0.7859687761791295,0.8475316822907559,1.4145099977175426,0
6991,3,9,7.4,-0.2168445457661492,0.8475316822907559,-0.3152703812173861,2
6992,13,3,6.98,1.6802362222771188,-0.8786131264570376,-0.3805451124979495,1
6993,6,7,10.58,0.3522796846468311,0.2721500793748247,0.1789525841925934,2
6994,0,6,8.34,-0.7859687761791295,-0.0155407220831408,-0.1691793159704111,2
6995,0,10,19.36,-0.7859687761791295,1.1352224837487217,1.543505300010084,0
6996,3,13,19.08,-0.2168445457661492,1.9982948881226184,1.4999888124897085,0
6997,3,8,12.49,-0.2168445457661492,0.5598408808327904,0.4757971954922981,0
6998,0,12,14.67,-0.7859687761791295,1.7106040866646526,0.8146041340437935,0
6999,20,3,3.9,3.008192759907406,-0.8786131264570376,-0.8592264752220806,1
7000,22,4,2.39,3.38760891351606,-0.590922324999072,-1.0939046757783917,1
7001,0,6,7.99,-0.7859687761791295,-0.0155407220831408,-0.2235749253708805,2
7002,21,2,2.91,3.197900836711733,-1.1663039279150031,-1.01308834181198,1
7003,0,9,22.0,-0.7859687761791295,0.8475316822907559,1.9538036109164825,0
7004,0,9,19.68,-0.7859687761791295,0.8475316822907559,1.5932384286047991,0
7005,2,8,13.89,-0.406552622570476,0.5598408808327904,0.6933796330941759,0
7006,30,1,0.5,4.905273527950674,-1.4539947293729687,-1.3876409665409268,1
7007,0,11,17.29,-0.7859687761791295,1.422913285206687,1.221794124413022,0
7008,1,12,17.95,-0.5962606993748027,1.7106040866646526,1.324368702139621,0
7009,1,14,24.5,-0.5962606993748027,2.285985689580584,2.3423436780626927,0
7010,0,10,11.41,-0.7859687761791295,1.1352224837487217,0.3079478864851352,0
7011,3,6,12.37,-0.2168445457661492,-0.0155407220831408,0.4571472722692798,2
7012,0,12,18.38,-0.7859687761791295,1.7106040866646526,1.3911975936887695,0
7013,3,9,10.1,-0.2168445457661492,0.8475316822907559,0.1043528913005209,0
7014,0,9,12.58,-0.7859687761791295,0.8475316822907559,0.4897846379095616,0
7015,0,14,29.66,-0.7859687761791295,2.285985689580584,3.144290376652471,0
7016,12,9,9.78,1.490528145472792,0.8475316822907559,0.0546197627058059,1
7017,2,5,7.8,-0.406552622570476,-0.3032315235411064,-0.2531039704739926,2
7018,0,13,19.68,-0.7859687761791295,1.9982948881226184,1.5932384286047991,0
7019,5,9,21.99,0.1625716078425043,0.8475316822907559,1.952249450647897,0
7020,20,1,2.01,3.008192759907406,-1.4539947293729687,-1.1529627659846158,1
7021,4,13,12.99,-0.0271364689618224,1.9982948881226184,0.5535052089215402,0
7022,10,3,7.47,1.1111119918641383,-0.8786131264570376,-0.3043912593372923,1
7023,6,10,14.12,0.3522796846468311,1.1352224837487217,0.7291253192716272,0
7024,2,5,5.38,-0.406552622570476,-0.3032315235411064,-0.6292107554715242,2
7025,4,7,5.72,-0.0271364689618224,0.2721500793748247,-0.5763693063396396,2
7026,0,12,24.01,-0.7859687761791295,1.7106040866646526,2.266189824902036,0
7027,0,8,13.07,-0.7859687761791295,0.5598408808327904,0.565938491070219,0
7028,0,17,21.38,-0.7859687761791295,3.1490580939544803,1.857445674264222,0
7029,3,4,6.44,-0.2168445457661492,-0.590922324999072,-0.4644697670015309,2
7030,10,5,4.89,1.1111119918641383,-0.3032315235411064,-0.7053646086321814,1
7031,8,9,20.03,0.7316958382554847,0.8475316822907559,1.6476340380052688,0
7032,1,12,13.29,-0.5962606993748027,1.7106040866646526,0.6001300169790853,0
7033,1,10,21.26,-0.5962606993748027,1.1352224837487217,1.8387957510412043,0
7034,11,4,9.79,1.300820068668465,-0.590922324999072,0.0561739229743907,1
7035,1,8,11.36,-0.5962606993748027,0.5598408808327904,0.3001770851422109,0
7036,26,2,2.43,4.146441220733367,-1.1663039279150031,-1.0876880347040525,1
7037,5,6,8.91,0.1625716078425043,-0.0155407220831408,-0.0805921806610751,2
7038,2,6,6.88,-0.406552622570476,-0.0155407220831408,-0.3960867151837979,2
7039,4,4,3.48,-0.0271364689618224,-0.590922324999072,-0.924501206502644,2
7040,13,4,7.89,1.6802362222771188,-0.590922324999072,-0.239116528056729,1
7041,1,10,10.03,-0.5962606993748027,1.1352224837487217,0.093473769420427,0
7042,1,7,13.58,-0.5962606993748027,0.2721500793748247,0.6452006647680458,0
7043,6,9,12.03,0.3522796846468311,0.8475316822907559,0.4043058231373952,0
7044,6,7,12.45,0.3522796846468311,0.2721500793748247,0.4695805544179586,0
7045,3,19,31.98,-0.2168445457661492,3.724439696870411,3.504855558964154,0
7046,0,12,16.45,-0.7859687761791295,1.7106040866646526,1.0912446618518952,0
7047,0,11,15.24,-0.7859687761791295,1.422913285206687,0.9031912693531297,0
7048,0,10,16.33,-0.7859687761791295,1.1352224837487217,1.072594738628877,0
7049,3,11,25.54,-0.2168445457661492,1.422913285206687,2.503976345995516,0
7050,16,2,4.61,2.249360452690099,-1.1663039279150031,-0.7488810961525569,1
7051,2,6,15.45,-0.406552622570476,-0.0155407220831408,0.9358286349934112,0
7052,0,11,15.64,-0.7859687761791295,1.422913285206687,0.9653576800965232,0
7053,0,8,14.8,-0.7859687761791295,0.5598408808327904,0.8348082175353966,0
7054,2,1,0.38,-0.406552622570476,-1.4539947293729687,-1.4062908897639448,2
7055,10,3,7.25,1.1111119918641383,-0.8786131264570376,-0.3385827852461588,1
7056,2,14,22.64,-0.406552622570476,2.285985689580584,2.0532698681059123,0
7057,19,3,4.67,2.818484683103079,-0.8786131264570376,-0.7395561345410478,1
7058,0,11,19.5,-0.7859687761791295,1.422913285206687,1.565263543770272,0
7059,13,2,1.69,1.6802362222771188,-1.1663039279150031,-1.202695894579331,1
7060,4,5,3.39,-0.0271364689618224,-0.3032315235411064,-0.9384886489199076,2
7061,0,11,19.81,-0.7859687761791295,1.422913285206687,1.6134425120964018,0
7062,11,5,5.69,1.300820068668465,-0.3032315235411064,-0.581031787145394,1
7063,1,5,3.92,-0.5962606993748027,-0.3032315235411064,-0.856118154684911,2
7064,9,6,7.21,0.9214039150598116,-0.0155407220831408,-0.3447994263204982,2
7065,0,4,11.43,-0.7859687761791295,-0.590922324999072,0.3110562070223048,2
7066,0,12,14.23,-0.7859687761791295,1.7106040866646526,0.7462210822260605,0
7067,27,4,9.76,4.336149297537694,-0.590922324999072,0.0515114421686363,1
7068,1,5,11.05,-0.5962606993748027,-0.3032315235411064,0.251998116816081,2
7070,3,12,13.52,-0.2168445457661492,1.7106040866646526,0.6358757031565367,0
7071,6,7,16.59,0.3522796846468311,0.2721500793748247,1.1130029056120831,0
7072,8,7,17.25,0.7316958382554847,0.2721500793748247,1.2155774833386823,0
7073,0,8,19.67,-0.7859687761791295,0.5598408808327904,1.5916842683362145,0
7074,5,6,19.11,0.1625716078425043,-0.0155407220831408,1.504651293295463,0
7075,7,6,10.79,0.5419877614511579,-0.0155407220831408,0.2115899498328749,2
7076,25,2,2.01,3.95673314392904,-1.1663039279150031,-1.1529627659846158,1
7077,1,11,18.39,-0.5962606993748027,1.422913285206687,1.3927517539573546,0
7078,1,6,5.56,-0.5962606993748027,-0.0155407220831408,-0.601235870636997,2
7079,5,7,7.46,0.1625716078425043,0.2721500793748247,-0.3059454196058771,2
7080,1,7,11.6,-0.5962606993748027,0.2721500793748247,0.3374769315882471,0
7081,26,2,1.61,4.146441220733367,-1.1663039279150031,-1.2151291767280092,1
7082,12,5,15.91,1.490528145472792,-0.3032315235411064,1.007320007348314,1
7083,0,8,9.21,-0.7859687761791295,0.5598408808327904,-0.0339673726035297,2
7084,11,8,6.78,1.300820068668465,0.5598408808327904,-0.4116283178696463,1
7085,8,11,25.17,0.7316958382554847,1.422913285206687,2.446472416057877,0
7086,2,10,17.1,-0.406552622570476,1.1352224837487217,1.19226507930991,0
7087,23,1,0.91,3.5773169903203863,-1.4539947293729687,-1.3239203955289482,1
7088,1,12,20.88,-0.5962606993748027,1.7106040866646526,1.77973766083498,0
7089,4,4,5.12,-0.0271364689618224,-0.590922324999072,-0.66961892245473,2
7090,0,8,9.23,-0.7859687761791295,0.5598408808327904,-0.0308590520663601,2
7091,0,6,6.94,-0.7859687761791295,-0.0155407220831408,-0.3867617535722888,2
